id,Gender,Age_months,Age_group,Midtesting_age_months,Midtesting_age_group,Median_split_age,AdditionalSupportNeeds,Dropout,Reason_Dropout,Training_Crit_reached,Trial_nr,Success,Success_in0and1,Cumulative_Nr_of_Trials_Correct,Cumul_Proportion_Correct,Stopped_Early,Test_Nr_CorrectTrials,Test_Nr_Mistakes,Nr_administeredTrials,ProportionCorrect,Reasoning,Video,Comments
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",3,yes,1,3,1,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",4,no,0,3,0.75,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",5,no,0,3,0.6,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",6,no,0,3,0.5,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",7,yes,1,4,0.571428571,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",8,no,0,4,0.5,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",9,no,0,4,0.444444444,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",10,yes,1,5,0.5,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",11,no,0,5,0.454545455,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",12,yes,1,6,0.5,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",13,no,0,6,0.461538462,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",14,yes,1,7,0.5,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",15,no,0,7,0.466666667,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",16,yes,1,8,0.5,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",17,yes,1,9,0.529411765,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",18,yes,1,10,0.555555556,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",19,yes,1,11,0.578947368,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
28,m,47,3,49,4,young,speech is slightly impaired,no,,"yes, within 3 trials",20,no,0,11,0.55,no,11,9,20,0.55,"during test said ""I have my listenting ears on"", Q1: because I know what sound they make when they bump into it. I know which sound the boxes make.",ID28_AdditionalTask_Bing_m_3y,
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",1,yes,1,1,1,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",2,yes,1,2,1,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",3,yes,1,3,1,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",4,yes,1,4,1,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",5,no,0,4,0.8,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",6,no,0,4,0.666666667,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",7,yes,1,5,0.714285714,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",8,no,0,5,0.625,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",9,yes,1,6,0.666666667,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",10,yes,1,7,0.7,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",11,no,0,7,0.636363636,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",12,no,0,7,0.583333333,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",13,yes,1,8,0.615384615,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",14,no,0,8,0.571428571,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",15,yes,1,9,0.6,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",16,no,0,9,0.5625,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",17,yes,1,10,0.588235294,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",18,yes,1,11,0.611111111,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",19,yes,1,12,0.631578947,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
29,f,49,4,50,4,old,no,no,,"yes, within 3 trials",20,yes,1,13,0.65,no,13,7,20,0.65,"Q1: takes brown box ""it was in here""",ID29_AdditionalTask_Bing_f_4y,"says ""that's a funny noise"" several times during the test"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",1,yes,1,1,1,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",2,no,0,1,0.5,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",3,no,0,1,0.333333333,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",4,no,0,1,0.25,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",5,yes,1,2,0.4,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",6,no,0,2,0.333333333,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",7,yes,1,3,0.428571429,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",8,yes,1,4,0.5,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",9,yes,1,5,0.555555556,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",10,no,0,5,0.5,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",11,yes,1,6,0.545454545,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",12,no,0,6,0.5,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",13,no,0,6,0.461538462,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",14,yes,1,7,0.5,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",15,yes,1,8,0.533333333,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",16,no,0,8,0.5,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",17,yes,1,9,0.529411765,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",18,no,0,9,0.5,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",19,yes,1,10,0.526315789,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
30,m,51,4,52,4,old,no,no,,"yes, within 3 trials",20,yes,1,11,0.55,no,11,9,20,0.55,did not ask,ID30_AdditionalTask_Bing_m_4y,"location bias, chose 18 times right side in test, did not understand"
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",1,no,0,0,0,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",2,yes,1,1,0.5,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",3,no,0,1,0.333333333,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",4,no,0,1,0.25,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",5,no,0,1,0.2,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",6,no,0,1,0.166666667,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",7,no,0,1,0.142857143,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",8,yes,1,2,0.25,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",9,no,0,2,0.222222222,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",10,yes,1,3,0.3,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",11,yes,1,4,0.363636364,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",12,yes,1,5,0.416666667,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",13,yes,1,6,0.461538462,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",14,no,0,6,0.428571429,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",15,no,0,6,0.4,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",16,no,0,6,0.375,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",17,yes,1,7,0.411764706,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",18,no,0,7,0.388888889,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",19,no,0,7,0.368421053,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
31,f,44,3,44,3,young,no,no,,"yes, within 3 trials",20,yes,1,8,0.4,no,8,12,20,0.4,did not understand,ID31_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",1,no,0,0,0,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",2,no,0,0,0,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",3,no,0,0,0,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",4,no,0,0,0,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",5,no,0,0,0,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",6,no,0,0,0,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",7,yes,1,1,0.142857143,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",8,no,0,1,0.125,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",9,no,0,1,0.111111111,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",10,yes,1,2,0.2,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",11,yes,1,3,0.272727273,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",12,yes,1,4,0.333333333,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",13,no,0,4,0.307692308,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",14,no,0,4,0.285714286,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",15,no,0,4,0.266666667,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",16,no,0,4,0.25,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",17,yes,1,5,0.294117647,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",18,no,0,5,0.277777778,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",19,yes,1,6,0.315789474,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
32,f,43,3,43,3,young,no,no,,"yes, within 3 trials",20,yes,1,7,0.35,no,7,13,20,0.35,did not ask,ID32_AdditionalTask_Bing_f_3y,
33,f,46,3,47,3,young,"mild developmental delay, no epletic episode and sensory issues",yes,stopped after 4 test trials,"yes, within 3 trials",1,no,0,0,0,"yes, after 4 test trials",2,2,4,0.5,did not ask,ID33_AdditionalTask_Bing_f_3y_Dropout,
33,f,46,3,47,3,young,"mild developmental delay, no epletic episode and sensory issues",yes,stopped after 4 test trials,"yes, within 3 trials",2,yes,1,1,0.5,"yes, after 4 test trials",2,2,4,0.5,did not ask,ID33_AdditionalTask_Bing_f_3y_Dropout,
33,f,46,3,47,3,young,"mild developmental delay, no epletic episode and sensory issues",yes,stopped after 4 test trials,"yes, within 3 trials",3,yes,1,2,0.666666667,"yes, after 4 test trials",2,2,4,0.5,did not ask,ID33_AdditionalTask_Bing_f_3y_Dropout,
33,f,46,3,47,3,young,"mild developmental delay, no epletic episode and sensory issues",yes,stopped after 4 test trials,"yes, within 3 trials",4,no,0,2,0.5,"yes, after 4 test trials",2,2,4,0.5,did not ask,ID33_AdditionalTask_Bing_f_3y_Dropout,
34,f,46,3,46,3,young,global developmental delay,yes,stopped after 8 test trials,"yes, within 3 trials",1,yes,1,1,1,"yes, after 8 test trials",4,4,8,0.5,did not ask,ID34_AdditionalTask_Bing_f_3y_Dropout,
